Citation/Document Number,Type,Relation
"WO9640142","Patent","Citation"
"WO9703069","Patent","Citation"
"WO9713760","Patent","Citation"
"WO9713771","Patent","Citation"
"WO9717329","Patent","Citation"
"WO9721437","Patent","Citation"
"WO9738984","Patent","Citation"
"WO9748693","Patent","Citation"
"WO9800134","Patent","Citation"
"WO9802434","Patent","Citation"
"WO9802437","Patent","Citation"
"WO9802438","Patent","Citation"
"WO9813350","Patent","Citation"
"WO9814437","Patent","Citation"
"WO9823613","Patent","Citation"
"WO9829137","Patent","Citation"
"WO9832436","Patent","Citation"
"WO9835958","Patent","Citation"
"WO9837079","Patent","Citation"
"WO9850346","Patent","Citation"
"WO9852558","Patent","Citation"
"WO9900357","Patent","Citation"
"WO9903854","Patent","Citation"
"WO1999003854","Patent","Citation"
"WO9932106","Patent","Citation"
"WO9932110","Patent","Citation"
"WO9932111","Patent","Citation"
"WO9932436","Patent","Citation"
"WO9935132","Patent","Citation"
"WO9935146","Patent","Citation"
"WO9943654","Patent","Citation"
"WO9962890","Patent","Citation"
"JP1022874","Patent","Citation"
"US1878751","Patent","Citation"
"US20020010203","Patent","Citation"
"US20020040127","Patent","Citation"
"US20030013208","Patent","Citation"
"US20030087907","Patent","Citation"
"US20030113713","Patent","Citation"
"US20030124129","Patent","Citation"
"US20030187019","Patent","Citation"
"US20030215523","Patent","Citation"
"US20040002505","Patent","Citation"
"US20040009965","Patent","Citation"
"US20040034026","Patent","Citation"
"US20040053908","Patent","Citation"
"US20040086915","Patent","Citation"
"US20040132727","Patent","Citation"
"US20040132772","Patent","Citation"
"US20040152759","Patent","Citation"
"US20040162333","Patent","Citation"
"US20040167134","Patent","Citation"
"US20040171068","Patent","Citation"
"US20040191254","Patent","Citation"
"US20040198806","Patent","Citation"
"US20040224972","Patent","Citation"
"US20040229876","Patent","Citation"
"US20040242506","Patent","Citation"
"US20040243205","Patent","Citation"
"US20040253205","Patent","Citation"
"US20040259834","Patent","Citation"
"US20050049264","Patent","Citation"
"US20050119303","Patent","Citation"
"US20050176802","Patent","Citation"
"US20050187236","Patent","Citation"
"US20050209452","Patent","Citation"
"US20050261337","Patent","Citation"
"US20050272688","Patent","Citation"
"US20050277652","Patent","Citation"
"US20050288521","Patent","Citation"
"US20060004017","Patent","Citation"
"US20060004029","Patent","Citation"
"US20060018909","Patent","Citation"
"US20060057195","Patent","Citation"
"US20060079494","Patent","Citation"
"US20060104984","Patent","Citation"
"US20060135486","Patent","Citation"
"US20060160832","Patent","Citation"
"US20060178399","Patent","Citation"
"US20060189629","Patent","Citation"
"US20060246071","Patent","Citation"
"US20060247259","Patent","Citation"
"US20060252777","Patent","Citation"
"US20060292192","Patent","Citation"
"US20070004773","Patent","Citation"
"US20070014856","Patent","Citation"
"US20070027318","Patent","Citation"
"US20070032521","Patent","Citation"
"US20070037849","Patent","Citation"
"US20070078159","Patent","Citation"
"US20070214604","Patent","Citation"
"US20070254930","Patent","Citation"
"US20070298111","Patent","Citation"
"US20080207617","Patent","Citation"
"US20080214557","Patent","Citation"
"US20080214604","Patent","Citation"
"US20080214606","Patent","Citation"
"US20080241835","Patent","Citation"
"US20080246404","Patent","Citation"
"US20080267971","Patent","Citation"
"US20080280302","Patent","Citation"
"US20080286282","Patent","Citation"
"US20090028858","Patent","Citation"
"US20090042213","Patent","Citation"
"US20090047278","Patent","Citation"
"US20090047365","Patent","Citation"
"US20090053236","Patent","Citation"
"US20090104285","Patent","Citation"
"US20090171112","Patent","Citation"
"US20090191212","Patent","Citation"
"US20090202541","Patent","Citation"
"US20090209580","Patent","Citation"
"US20090217401","Patent","Citation"
"US20090247576","Patent","Citation"
"US20090264464","Patent","Citation"
"US20090304694","Patent","Citation"
"US20090311175","Patent","Citation"
"US20100048503","Patent","Citation"
"US20100048620","Patent","Citation"
"US20100105031","Patent","Citation"
"US20100197911","Patent","Citation"
"US20100239688","Patent","Citation"
"US20100324087","Patent","Citation"
"US20110020410","Patent","Citation"
"US20110028498","Patent","Citation"
"US20110060049","Patent","Citation"
"US20110104161","Patent","Citation"
"US20110118470","Patent","Citation"
"US20110158983","Patent","Citation"
"US20110166174","Patent","Citation"
"US20110172446","Patent","Citation"
"US20110207756","Patent","Citation"
"US20110271358","Patent","Citation"
"US20110293615","Patent","Citation"
"US20110311546","Patent","Citation"
"US20120022076","Patent","Citation"
"US20120052073","Patent","Citation"
"US20120053177","Patent","Citation"
"US20120077837","Patent","Citation"
"US20120077842","Patent","Citation"
"US20120184452","Patent","Citation"
"US20120207753","Patent","Citation"
"US20120219522","Patent","Citation"
"US20120244209","Patent","Citation"
"US20120263677","Patent","Citation"
"US20120283206","Patent","Citation"
"US20130071403","Patent","Citation"
"US20130085152","Patent","Citation"
"US20130108626","Patent","Citation"
"US20130121999","Patent","Citation"
"US20130133091","Patent","Citation"
"US20130142799","Patent","Citation"
"US20130171135","Patent","Citation"
"US20130171160","Patent","Citation"
"US20130183300","Patent","Citation"
"US20130183301","Patent","Citation"
"US20130183302","Patent","Citation"
"US20130183303","Patent","Citation"
"US20130195857","Patent","Citation"
"US20130225581","Patent","Citation"
"US20130237565","Patent","Citation"
"US20130243758","Patent","Citation"
"US20130296365","Patent","Citation"
"US20130309250","Patent","Citation"
"US20130336959","Patent","Citation"
"US20130336960","Patent","Citation"
"US20130344059","Patent","Citation"
"US20130344060","Patent","Citation"
"US20140017231","Patent","Citation"
"US20140017232","Patent","Citation"
"US20140023639","Patent","Citation"
"US20140023640","Patent","Citation"
"US20140031384","Patent","Citation"
"US20140056874","Patent","Citation"
"US20140056875","Patent","Citation"
"US20140056876","Patent","Citation"
"US20140079706","Patent","Citation"
"US20140148483","Patent","Citation"
"US20140193397","Patent","Citation"
"US20140212422","Patent","Citation"
"US20140234296","Patent","Citation"
"US20140243316","Patent","Citation"
"US20140294852","Patent","Citation"
"US20140302019","Patent","Citation"
"US20140328833","Patent","Citation"
"US20140348743","Patent","Citation"
"US20150005343","Patent","Citation"
"US20150125455","Patent","Citation"
"US20150165025","Patent","Citation"
"US20150175615","Patent","Citation"
"US20150210769","Patent","Citation"
"US20150366866","Patent","Citation"
"US20170088615","Patent","Citation"
"US20170191137","Patent","Citation"
"US20170233344","Patent","Citation"
"US2192863","Patent","Citation"
"KR20140035334","Patent","Citation Family Member"
"RU2013140169","Patent","Citation Family Member"
"IL227558","Patent","Citation Family Member"
"JP2012144463","Patent","Citation Family Member"
"MX2013009931","Patent","Citation Family Member"
"BR112013021941","Patent","Citation Family Member"
"CA2828946","Patent","Citation Family Member"
"MX332613","Patent","Citation Family Member"
"JP6021805","Patent","Citation Family Member"
"KR101762999","Patent","Citation Family Member"
"RU2580609","Patent","Citation Family Member"
"DE602012012724","Patent","Citation Family Member"
"NO20012617","Patent","Citation Family Member"
"NZ513006","Patent","Citation Family Member"
"BRPI0007656","Patent","Citation Family Member"
"CN1344254","Patent","Citation Family Member"
"RU2001123434","Patent","Citation Family Member"
"KR20010101857","Patent","Citation Family Member"
"IL144461","Patent","Citation Family Member"
"PL349036","Patent","Citation Family Member"
"EP1384712","Patent","Citation Family Member"
"AU200030748","Patent","Citation Family Member"
"JP2000043366","Patent","Citation Family Member"
"HK1043792","Patent","Citation Family Member"
"JP2003286263","Patent","Citation Family Member"
"US2004209905","Patent","Citation Family Member"
"HU0105133","Patent","Citation Family Member"
"TWI229667","Patent","Citation Family Member"
"JP3519368","Patent","Citation Family Member"
"KR100787254","Patent","Citation Family Member"
"NO321295","Patent","Citation Family Member"
"PL206627","Patent","Citation Family Member"
"PL204856","Patent","Citation Family Member"
"HU230789","Patent","Citation Family Member"
"AU771504","Patent","Citation Family Member"
"CN1183114","Patent","Citation Family Member"
"RU2256654","Patent","Citation Family Member"
"DE60006216","Patent","Citation Family Member"
"DE60033857","Patent","Citation Family Member"
"AT253051","Patent","Citation Family Member"
"AT356117","Patent","Citation Family Member"
"TR200102090","Patent","Citation Family Member"
"ES2208261","Patent","Citation Family Member"
"ES2281591","Patent","Citation Family Member"
"CN101233111","Patent","Citation Family Member"
"IL188277","Patent","Citation Family Member"
"JP2006137474","Patent","Citation Family Member"
"AU2006260148","Patent","Citation Family Member"
"KR100951607","Patent","Citation Family Member"
"JP4733700","Patent","Citation Family Member"
"CN110072528","Patent","Citation Family Member"
"IN201947022655","Patent","Citation Family Member"
"KR20190110525","Patent","Citation Family Member"
"RU2019120680","Patent","Citation Family Member"
"IN202148057534","Patent","Citation Family Member"
"IL267159","Patent","Citation Family Member"
"WO18147275","Patent","Citation Family Member"
"WO2018147275","Patent","Citation Family Member"
"JP2018147275","Patent","Citation Family Member"
"MX2019006504","Patent","Citation Family Member"
"EP3581183","Patent","Citation Family Member"
"BR112019014127","Patent","Citation Family Member"
"AU2018219637","Patent","Citation Family Member"
"US2019388420","Patent","Citation Family Member"
"MX380144","Patent","Citation Family Member"
"JP6581320","Patent","Citation Family Member"
"KR102539920","Patent","Citation Family Member"
"US11925639","Patent","Citation Family Member"
"US12303505","Patent","Citation Family Member"
"RU2750539","Patent","Citation Family Member"
"DE602018061831","Patent","Citation Family Member"
"ES2971448","Patent","Citation Family Member"
"IL181697","Patent","Citation Family Member"
"JP2006030826","Patent","Citation Family Member"
"CA2579810","Patent","Citation Family Member"
"AU2005283422","Patent","Citation Family Member"
"IN296804","Patent","Citation Family Member"
"JP4834553","Patent","Citation Family Member"
"US9504746","Patent","Citation Family Member"
"DE602005013990","Patent","Citation Family Member"
"AT428421","Patent","Citation Family Member"
"ES2322175","Patent","Citation Family Member"
"NO20031731","Patent","Citation Family Member"
"NO20074657","Patent","Citation Family Member"
"RU2003114740","Patent","Citation Family Member"
"ZA200303567","Patent","Citation Family Member"
"NZ525324","Patent","Citation Family Member"
"KR20050108426","Patent","Citation Family Member"
"CN101024627","Patent","Citation Family Member"
"IL155447","Patent","Citation Family Member"
"IL189677","Patent","Citation Family Member"
"JP2002032872","Patent","Citation Family Member"
"AU200195986","Patent","Citation Family Member"
"MXPA03003362","Patent","Citation Family Member"
"JP2009215313","Patent","Citation Family Member"
"CA2426461","Patent","Citation Family Member"
"AU2001295986","Patent","Citation Family Member"
"AU2006203099","Patent","Citation Family Member"
"AU2006236039","Patent","Citation Family Member"
"HU0302603","Patent","Citation Family Member"
"MX242553","Patent","Citation Family Member"
"NO326781","Patent","Citation Family Member"
"KR100600550","Patent","Citation Family Member"
"HU230302","Patent","Citation Family Member"
"JP4354929","Patent","Citation Family Member"
"JP5086304","Patent","Citation Family Member"
"CN1308310","Patent","Citation Family Member"
"DE60126997","Patent","Citation Family Member"
"DE60134679","Patent","Citation Family Member"
"DE60137273","Patent","Citation Family Member"
"AT355275","Patent","Citation Family Member"
"AT399766","Patent","Citation Family Member"
"AT419239","Patent","Citation Family Member"
"CY2015037","Patent","Citation Family Member"
"NO2015021","Patent","Citation Family Member"
"NL300764","Patent","Citation Family Member"
"HU1600009","Patent","Citation Family Member"
"NO2024019","Patent","Citation Family Member"
"LU92858","Patent","Citation Family Member"
"PT1415987","Patent","Citation Family Member"
"ATE419239","Patent","Citation Family Member"
"ATE399766","Patent","Citation Family Member"
"ATE355275","Patent","Citation Family Member"
"CY1107491","Patent","Citation Family Member"
"DK1415987","Patent","Citation Family Member"
"ES2282299","Patent","Citation Family Member"
"ES2318649","Patent","Citation Family Member"
"TH88096","Patent","Citation Family Member"
"KR20080008365","Patent","Citation Family Member"
"TW200800900","Patent","Citation Family Member"
"NO20080460","Patent","Citation Family Member"
"KR20090054946","Patent","Citation Family Member"
"ZA200709572","Patent","Citation Family Member"
"NZ566793","Patent","Citation Family Member"
"MY140873","Patent","Citation Family Member"
"IL197141","Patent","Citation Family Member"
"IL188670","Patent","Citation Family Member"
"JP2008023698","Patent","Citation Family Member"
"JP2007023768","Patent","Citation Family Member"
"HK1115596","Patent","Citation Family Member"
"MX2008002156","Patent","Citation Family Member"
"HK1114612","Patent","Citation Family Member"
"BRPI0616799","Patent","Citation Family Member"
"CA2605854","Patent","Citation Family Member"
"CA2661333","Patent","Citation Family Member"
"AU2006282456","Patent","Citation Family Member"
"US2008318924","Patent","Citation Family Member"
"US2008319188","Patent","Citation Family Member"
"AU2007288793","Patent","Citation Family Member"
"US2010075944","Patent","Citation Family Member"
"MX281088","Patent","Citation Family Member"
"TWI377198","Patent","Citation Family Member"
"IN254730","Patent","Citation Family Member"
"RS52902","Patent","Citation Family Member"
"IN285946","Patent","Citation Family Member"
"JP4077028","Patent","Citation Family Member"
"KR100950737","Patent","Citation Family Member"
"JP5190365","Patent","Citation Family Member"
"KR101380444","Patent","Citation Family Member"
"DE602007019127","Patent","Citation Family Member"
"DE602006036794","Patent","Citation Family Member"
"AT535520","Patent","Citation Family Member"
"PT1889836","Patent","Citation Family Member"
"HR20130719","Patent","Citation Family Member"
"SI1889836","Patent","Citation Family Member"
"CY1114423","Patent","Citation Family Member"
"PL1889836","Patent","Citation Family Member"
"ES2375284","Patent","Citation Family Member"
"DK1889836","Patent","Citation Family Member"
"ES2424651","Patent","Citation Family Member"
"FI933404","Patent","Citation Family Member"
"NZ248280","Patent","Citation Family Member"
"ZA9305475","Patent","Citation Family Member"
"NO932736","Patent","Citation Family Member"
"EG20385","Patent","Citation Family Member"
"YU52593","Patent","Citation Family Member"
"RU93042471","Patent","Citation Family Member"
"KR940001902","Patent","Citation Family Member"
"KR19940001902","Patent","Citation Family Member"
"MY110581","Patent","Citation Family Member"
"IL106451","Patent","Citation Family Member"
"HU9302213","Patent","Citation Family Member"
"EP0582396","Patent","Citation Family Member"
"MX9304577","Patent","Citation Family Member"
"PL299865","Patent","Citation Family Member"
"AU199344261","Patent","Citation Family Member"
"JP6206824","Patent","Citation Family Member"
"HU64692","Patent","Citation Family Member"
"HR931049","Patent","Citation Family Member"
"CZ9301518","Patent","Citation Family Member"
